time, iteration, regSquaredError
2017-05-25 04:07:05,966,85124.2645721021
2017-05-25 04:07:47,967,85124.0604372463
2017-05-25 04:08:29,968,85123.8567555699
2017-05-25 04:09:11,969,85123.6535255324
2017-05-25 04:09:53,970,85123.4507456026
2017-05-25 04:10:35,971,85123.2484142528
2017-05-25 04:11:18,972,85123.046529955
2017-05-25 04:12:00,973,85122.8450911965
2017-05-25 04:12:42,974,85122.6440964607
2017-05-25 04:13:24,975,85122.4435442577
2017-05-25 04:14:06,976,85122.2434330758
2017-05-25 04:14:49,977,85122.0437614305
2017-05-25 04:15:31,978,85121.8445278254
2017-05-25 04:16:13,979,85121.6457307911
2017-05-25 04:16:55,980,85121.4473688425
2017-05-25 04:17:37,981,85121.2494405171
2017-05-25 04:18:19,982,85121.0519443515
2017-05-25 04:19:01,983,85120.85487888
2017-05-25 04:19:43,984,85120.6582426618
2017-05-25 04:20:25,985,85120.4620342424
2017-05-25 04:21:08,986,85120.2662521844
2017-05-25 04:21:49,987,85120.0708950512
2017-05-25 04:22:32,988,85119.8759614185
2017-05-25 04:23:14,989,85119.6814498524
2017-05-25 04:23:56,990,85119.4873589417
2017-05-25 04:24:38,991,85119.293687275
2017-05-25 04:25:20,992,85119.1004334393
